model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.42057376009149283,0.33969928854511733,0.3314560268382972,0.24729049489972196,0.24542846452173372,0.5233525726216238,0.6916213120964618,0.42057376009149283,0.49759723737840655,0.5227010868550566,1.0733334600925446
