epoch,train_loss,val_loss
1.0,1.0161214481574095,1.7414714097976685
2.0,0.9321514972171538,1.8242301940917969
3.0,0.9058333655917102,1.8820209503173828
4.0,0.8858839704664891,1.9243906736373901
5.0,0.8714343219126119,1.9192523956298828
6.0,0.857154876473626,1.9812414646148682
7.0,0.8498373408022672,2.071751832962036
8.0,0.8439482268819731,1.9478856325149536
9.0,0.8363511536474684,2.1051018238067627
10.0,0.836298770289716,2.073014497756958
11.0,0.8239961517594381,1.9740989208221436
12.0,0.8155266116630795,1.8642085790634155
13.0,0.8100278623045674,1.9309484958648682
14.0,0.7990944360629542,2.0252981185913086
15.0,0.7969905112699421,2.0443649291992188
16.0,0.7859177594841431,2.043020486831665
