epoch,train_loss,val_loss
1.0,0.6781303929531668,0.6977357268333435
2.0,0.6453914091655901,0.6632614135742188
3.0,0.6276100587657117,0.6800065040588379
4.0,0.61455940230312,0.6848348379135132
5.0,0.5986496763905202,0.7168682217597961
6.0,0.5778694895934557,0.711037814617157
7.0,0.5610471599371102,0.7249786853790283
8.0,0.5545719960543114,0.7165684700012207
9.0,0.5374323523889376,0.7190075516700745
10.0,0.5146967649772725,0.727526068687439
11.0,0.49408344709341295,0.7131366729736328
12.0,0.5022398479028637,0.7606530785560608
13.0,0.4612586287845151,0.7520107626914978
14.0,0.45946381411214515,0.7428328394889832
15.0,0.45758157045509557,0.7414180636405945
16.0,0.4295471499128917,0.8043114542961121
17.0,0.4092319333960065,0.7623010873794556
