split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,-0.10637682676315308,0.8954929709434509,-3.722797393798828,5.193930625915527,8.916728019714355,0.8468704223632812,0.2408902645111084,0.005419803783297539,1.0985859632492065,0.37115922570228577,0.38349124789237976,10000,,,,,,,,,,,,,,,,,157,1.0050288240114849,1
val,-0.08963729441165924,0.7339129447937012,-2.4109811782836914,2.7300968170166016,5.141077995300293,0.9073737859725952,0.15425124764442444,0.18069426715373993,1.0985790491104126,0.3278587758541107,0.45632752776145935,195625,,,,,,,,,,,,,,,,,157,1.0050288240114849,1
test,-0.09733179956674576,0.7010741829872131,-2.4539906978607178,1.8867101669311523,4.34070086479187,0.9232218861579895,0.15632425248622894,0.36443960666656494,1.0982718467712402,0.39170509576797485,0.4012778401374817,18336,,,,,,,,,,,,,,,,,157,1.0050288240114849,1
