model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,s_P1,aggregated,0.4166666666666667,0.34124527003783967,0.28589500316255534,0.34124527003783967,0.30260249554367197,0.5999859988598433,0.35322580645161294,0.4166666666666667,0.3718181818181818,0.583223780453259,1.0856306552886963
GNN,s_P10,aggregated,0.5589519650655022,0.4479741019214703,0.702757281553398,0.4479741019214703,0.4188660503565504,0.7032073810228373,0.6267150549031245,0.5589519650655022,0.5187673649020067,0.6893891096115071,0.9398760795593262
GNN,s_P13,aggregated,0.5466101694915254,0.43865546218487395,0.38811188811188807,0.43865546218487395,0.3949911009407577,0.6613089676423578,0.51758622733199,0.5466101694915254,0.5103087952009722,0.6827903572070904,0.9834324717521667
GNN,s_P14,aggregated,0.511520737327189,0.38772231784279976,0.33959899749373434,0.38772231784279976,0.3609419815830524,0.6362215861701523,0.44227504244482174,0.511520737327189,0.47295325315755044,0.6176593256874761,0.9409693479537964
GNN,s_P16,aggregated,0.5699481865284974,0.4592609940150924,0.43699616756971055,0.4592609940150924,0.4197406662195395,0.6944645015368249,0.6039145293409959,0.5699481865284974,0.5641951884015665,0.7224141855066334,0.8730647563934326
GNN,s_P17,aggregated,0.4686192468619247,0.4014669571532317,0.3679052429052429,0.4014669571532317,0.3624245870052749,0.6243881275592377,0.4036426729941374,0.4686192468619247,0.4174164518051342,0.6260641739284767,1.0467926263809204
GNN,s_P18,aggregated,0.631578947368421,0.5031645569620253,0.4184922429250799,0.5031645569620253,0.45653184565318455,0.7825540327205244,0.5307431281876633,0.631578947368421,0.5762925444713597,0.7799591103636487,0.8675468564033508
GNN,s_P19,aggregated,0.40611353711790393,0.33540460386951,0.2632789039039039,0.33540460386951,0.2670860857712069,0.5910831969533848,0.2949042792792793,0.40611353711790393,0.3127203495647611,0.5745923140991213,1.0722507238388062
GNN,s_P2,aggregated,0.4066390041493776,0.3879766465973362,0.28198617576527013,0.3879766465973362,0.31035213613104434,0.6239011642823235,0.3375693392076673,0.4066390041493776,0.3523379023349059,0.6169919708202203,1.1132919788360596
GNN,s_P20,aggregated,0.415929203539823,0.3333333333333333,0.13864306784660765,0.3333333333333333,0.19583333333333333,0.6058246455444481,0.17299710235727153,0.415929203539823,0.244358407079646,0.5748720927992022,1.021502137184143
GNN,s_P21,aggregated,0.5251141552511416,0.3965040650406504,0.42583555161194914,0.3965040650406504,0.3327541827541827,0.6913666245341098,0.5190123696887927,0.5251141552511416,0.42764760846952626,0.6843746890124606,1.0023937225341797
GNN,s_P22,aggregated,0.43457943925233644,0.3297872340425532,0.14553990610328638,0.3297872340425532,0.20195439739413681,0.6576101402756249,0.19178623140713438,0.43457943925233644,0.2661268227343298,0.63018580329328,1.0345598459243774
GNN,s_P23,aggregated,0.5208333333333334,0.39461336336336333,0.3533593834798654,0.39461336336336333,0.3629503787074397,0.6811121666806333,0.45565776619993487,0.5208333333333334,0.4734465916330431,0.6638879819215069,0.948081910610199
GNN,s_P24,aggregated,0.5324675324675324,0.4154211956521739,0.2730168209415746,0.4154211956521739,0.3294646873594242,0.608036856241588,0.3468942722451232,0.5324675324675324,0.42008985166879903,0.585524494472929,1.163156270980835
GNN,s_P27,aggregated,0.5515695067264574,0.4535612535612536,0.3873873873873874,0.4535612535612536,0.4052627111450641,0.7489302029429975,0.4720033935280572,0.5515695067264574,0.49334023050720494,0.7499000554361965,0.9959121346473694
GNN,s_P28,aggregated,0.5943396226415094,0.452499292843577,0.4034002600945222,0.452499292843577,0.42499200341187765,0.7338610110271625,0.5436193954148915,0.5943396226415094,0.565924073653103,0.7389118749818382,0.8508809804916382
GNN,s_P29,aggregated,0.49537037037037035,0.3092669451317388,0.3464192486664397,0.3092669451317388,0.26669056152927123,0.6159229451602387,0.4824644699176534,0.49537037037037035,0.4296219965485199,0.615859765757043,0.9939936995506287
GNN,s_P30,aggregated,0.5796460176991151,0.4448873764381786,0.40831559528877537,0.4448873764381786,0.40341512412110775,0.7093186959211293,0.5767376062869909,0.5796460176991151,0.5482325646954845,0.719132235689098,0.8815801739692688
GNN,s_P4,aggregated,0.47808764940239046,0.41661285119549624,0.410568629746712,0.41661285119549624,0.376890756302521,0.608182180183047,0.433327689126412,0.47808764940239046,0.4225467876393585,0.6190519813678015,1.085160493850708
GNN,s_P5,aggregated,0.3781818181818182,0.4135350987810004,0.3050457720508482,0.4135350987810004,0.30407124681933845,0.6040596828047516,0.3491723166850071,0.3781818181818182,0.3192505204718945,0.6132366599532375,1.4567197561264038
GNN,s_P7,aggregated,0.5391304347826087,0.38567493112947654,0.28730158730158734,0.38567493112947654,0.313135343631838,0.6299608185519435,0.3386542443064182,0.5391304347826087,0.4075808758107408,0.6125293531727092,1.1095691919326782
GNN,s_P8,aggregated,0.4657534246575342,0.3918367346938776,0.44355808800253244,0.3918367346938776,0.3526872374330002,0.6105210897396951,0.4494833201073688,0.4657534246575342,0.40094261180864393,0.6081058829436953,1.041547417640686
