model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss,suite_experiment_id,experiment_id,scope,task_type,experiment_group,strategy,trainer_run_dir,label_entropy,f1_comparable,auc_comparable
GNN,aggregated,0.3962148310816717,0.3512765090549579,0.286450210314892,0.2605023401412495,0.2153708227523365,0.4772364542141615,0.6338690637458259,0.3962148310816717,0.4279904578880422,0.4837614407742642,1.133011257648468,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_13-24-41/multiclass_table6_arousal_3class_emotion-elicitation_2026-05-18_13-25-17,1.4910515041395802,0.2153708227523365,0.4772364542141615
GNN,aggregated,0.5109854022024436,0.4610085136910424,0.4606251560604732,0.4610085136910424,0.4090911168298007,0.6937154830364891,0.5248035654045613,0.5109854022024436,0.4717346263394072,0.6894397756008966,0.9966961362145164,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_13-24-41/multiclass_table6_arousal_3class_emotion-elicitation_2026-05-18_13-25-17,1.4910515041395802,0.4090911168298007,0.6937154830364891
GNN,aggregated,0.4415991488705081,0.309264219736678,0.3419803847335749,0.231700046387177,0.2408421040608158,0.5143977765869997,0.7449341428057827,0.4415991488705081,0.5256829846263888,0.5152719377384773,1.0860018372535705,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_13-24-41/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_14-50-25,1.57001436350328,0.2408421040608158,0.5143977765869997
GNN,aggregated,0.5349577411237112,0.5281077015048079,0.6238555075391552,0.5281077015048079,0.4927729403544543,0.7522727932933045,0.6385039387150098,0.5349577411237112,0.5043420220957833,0.7527507214192095,0.97829407453537,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_13-24-41/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_14-50-25,1.57001436350328,0.4927729403544543,0.7522727932933045
