model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
Random,aggregated,0.32580399636342794,0.31162876736357986,0.3267681200598753,0.229507682001441,0.2267036701939264,0.48480938165036536,0.7119948539507999,0.32580399636342794,0.4261318233308821,0.48229809168541776,24.300487071404568
Majority,aggregated,0.3566947136673036,0.40350877192982454,0.11889823788910119,0.28333333333333327,0.14735313102457454,0.5,0.24151441373191518,0.3566947136673036,0.2713300342608835,0.5,23.18707276396247
SVM,aggregated,0.39367357476365794,0.3725849379901392,0.3040097730591364,0.2654995558793013,0.21348822700297898,0.49294383102311706,0.6885001894911934,0.39367357476365794,0.42600291712208926,0.5075523946844223,1.1228741691714845
LightGBM,aggregated,0.37377283712681575,0.34677613286952347,0.3209565985730384,0.2505494486089627,0.21655982589274742,0.4910609613658162,0.683752090290091,0.37377283712681575,0.4270228902326618,0.502485461225406,1.1451088214963794
MLP,aggregated,0.3912208837419521,0.3645508750621807,0.32816727481634855,0.2668669463314962,0.23550492953574348,0.49392195853822685,0.7069311648050641,0.3912208837419521,0.45323090776874064,0.49796023875445256,1.2269132901499806
GazeMAE_MLP,aggregated,0.46508048649761446,0.3967536229402278,0.33374605897281995,0.2891806834188949,0.25509504490331963,0.5303866855228082,0.6933251988618372,0.46508048649761446,0.5028821277284974,0.5234520191971618,1.113267215774417
