model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.4927793495077104,0.48798887658991813,0.5534987956096331,0.48798887658991813,0.43634857109724495,0.7119628082952973,0.5677701550845737,0.4927793495077104,0.44596360907312893,0.7099238250933401,1.0220608033917167
