epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.0752156622269575,0.9603610237439474,0.3323809523809524,0.23863247863247863,3.171,0,2,0.9139178991317749
2,1.0429049870547127,0.9139178991317749,0.3333333333333333,0.2390710382513661,3.165,1,2,0.9139178991317749
3,1.0342008226058061,0.9235955476760864,0.3523372651813019,0.3036531843010956,3.171,0,2,0.9139178991317749
4,1.0234057166997124,0.9321204622586569,0.34569681083442555,0.30446537851883065,3.162,0,2,0.9139178991317749
5,1.0176677703857422,0.9280213316281637,0.34404543468763654,0.31385136703337513,3.178,0,2,0.9139178991317749
6,1.0109525498221903,0.9321835438410441,0.34790738313674097,0.32336220535786114,3.17,0,2,0.9139178991317749
7,1.0000200096298666,0.9531555573145548,0.35104412407164703,0.33246008102016045,3.169,0,2,0.9139178991317749
8,0.9913878440856934,0.955252468585968,0.33721275666229794,0.3212395526498551,3.165,0,2,0.9139178991317749
9,0.9794666416504804,0.9767255187034607,0.34636085626911317,0.3303997421018698,3.169,0,2,0.9139178991317749
10,0.9681607309509727,0.9825150569279989,0.3540585408475317,0.33692825094489365,3.171,0,2,0.9139178991317749
11,0.9592504045542549,1.0014354983965557,0.3579204892966361,0.3388865621170521,3.178,0,2,0.9139178991317749
12,0.9535264057271621,1.01162584622701,0.3555875928352992,0.34048242415547875,3.165,0,2,0.9139178991317749
13,0.945420948898091,1.0254525740941365,0.3726867627785058,0.3485846424647527,3.169,0,2,0.9139178991317749
14,0.9381043560364667,1.025392750898997,0.3511052861511577,0.33178090858213494,3.171,0,2,0.9139178991317749
15,0.9333688196013955,1.0371957619984944,0.3630843162953255,0.3451046414541672,3.177,0,2,0.9139178991317749
16,0.9272677127052756,1.0373984177907307,0.364089121887287,0.3443756782917315,3.172,0,2,0.9139178991317749
17,0.9280458303058848,1.029058853785197,0.3659676714722586,0.3482054929692473,3.169,0,2,0.9139178991317749
18,0.9202625576187583,1.0505199631055195,0.3557710790738313,0.32940610490520433,3.17,0,2,0.9139178991317749
19,0.9132039196350995,1.0383055806159973,0.36754914809960687,0.34567901234567905,3.17,0,2,0.9139178991317749
20,0.9094921210232902,1.0528025428454082,0.35306247269550023,0.3333758688876161,3.174,0,2,0.9139178991317749
21,0.9063574531499077,1.0440936088562012,0.3626387068588904,0.3388738381699377,3.172,0,2,0.9139178991317749
22,0.9017106925739962,1.0703949530919392,0.3536915683704675,0.32668124471056714,3.17,0,2,0.9139178991317749
