epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.0668553534676046,0.999817430973053,0.4402082140287506,0.42946025722116804,1.837,0,5,0.9787785112857819
2,1.0374584758982939,0.9981660842895508,0.5131315801066032,0.45466954622860883,1.836,0,5,0.9787785112857819
3,1.0190582135144401,0.9876326024532318,0.5253234071920474,0.46447635435475326,1.838,0,5,0.9787785112857819
4,1.004366531091578,0.9963348805904388,0.4938475544395988,0.43794409259304895,1.838,0,5,0.9787785112857819
5,0.9964584567967583,0.9787785112857819,0.4971807409365226,0.4527556069661333,1.832,1,5,0.9787785112857819
6,0.9844838065259597,0.986798882484436,0.5061524455604012,0.4443077708140857,1.84,0,5,0.9787785112857819
7,0.9720003604888916,0.9836257994174957,0.49001365578608863,0.4550088849272858,1.84,0,5,0.9787785112857819
8,0.9630911245065576,0.9953587055206299,0.4742933497790112,0.43188469334206686,1.839,0,5,0.9787785112857819
9,0.9561041979228749,0.9843254089355469,0.49729674170007193,0.4592777050887041,1.841,0,5,0.9787785112857819
10,0.9481859382461099,0.9809279143810272,0.48345447337121716,0.46679161525148816,1.841,0,5,0.9787785112857819
11,0.9344939379131093,1.001377135515213,0.4829948754093065,0.4347674453364511,1.839,0,5,0.9787785112857819
12,0.9295681574765373,0.9850731194019318,0.4559270516717325,0.44419553076309354,1.833,0,5,0.9787785112857819
13,0.9217803548364079,1.0171159207820892,0.4551238565114606,0.4150802495875021,1.841,0,5,0.9787785112857819
14,0.9192096135195564,0.9885565638542175,0.4742140581178509,0.4604916608682145,1.839,0,5,0.9787785112857819
15,0.9091330135569853,0.9845424890518188,0.4574585554234028,0.4477366619221959,1.845,0,5,0.9787785112857819
16,0.9074725894366994,0.9871202707290649,0.4636697355476264,0.4540346277365696,1.832,0,5,0.9787785112857819
17,0.8983316491631901,1.0104368329048157,0.4393639046738029,0.42850948356338114,1.84,0,5,0.9787785112857819
18,0.8941860234036165,1.020489513874054,0.441742654508612,0.42485784353356504,1.839,0,5,0.9787785112857819
19,0.8911744110724505,0.9937670528888702,0.4521298621206114,0.44255219329110956,1.838,0,5,0.9787785112857819
20,0.8862229901201585,0.9970239102840424,0.43111904027722714,0.4263450081725766,1.834,0,5,0.9787785112857819
21,0.8853199096286998,1.0258000493049622,0.4399027942968739,0.42564644291195936,1.84,0,5,0.9787785112857819
22,0.8843318925184362,1.0125714242458344,0.44634157085590936,0.43542104094210926,1.839,0,5,0.9787785112857819
23,0.8794221807928646,1.0002764463424683,0.4438482886216466,0.4364921746321162,1.84,0,5,0.9787785112857819
24,0.8763009239645565,1.0241007804870605,0.43971043860035536,0.42905325402165984,1.838,0,5,0.9787785112857819
25,0.8746904239935034,1.0181620121002197,0.4484119642306506,0.43657214196540045,1.838,0,5,0.9787785112857819
