epoch,train_loss
1,1.0514220977220274
2,1.0150711419517822
3,1.0071416602999474
4,1.0009773824808446
5,0.9970709777013119
6,0.9952420423245255
7,0.9939798718870584
8,0.9908522667498527
9,0.9891136601376305
10,0.9875734843496418
11,0.9875446923090931
12,0.9857698202863063
13,0.9833023689410528
14,0.9824250352114909
15,0.9812957523066133
16,0.9807514804842442
17,0.9804644851315918
18,0.9775397501996241
19,0.9773475133637132
20,0.9761176314302996
21,0.9754591434645221
22,0.9741495133866903
23,0.9750748213083159
24,0.9735408664331019
25,0.9705879554276498
26,0.9723386170076991
27,0.969901456383724
28,0.969863829593803
29,0.9682875552240091
30,0.9672687804044172
31,0.9658907910562777
32,0.9655012567836978
33,0.9649423612186947
34,0.9648804072661656
35,0.9637508841939456
36,0.9631034815447685
37,0.9615833583548292
38,0.9598961041479543
39,0.9603580854175685
40,0.9588249985330639
41,0.9592513343279846
42,0.9571676922650213
43,0.9568357939309737
44,0.9587038441286416
45,0.9572411451662716
46,0.9557879266311994
47,0.9559975743614655
48,0.9535248180520701
49,0.9529316516777583
50,0.9514397345079804
51,0.9515497803966476
52,0.9500466866371331
53,0.9498615573235765
54,0.9479178824834913
55,0.9483726938495022
56,0.9488035165235785
57,0.9469989669377026
58,0.9480915736568314
59,0.9465284706546496
60,0.9462492449716564
61,0.9445233905264496
62,0.9459933162693606
63,0.9434271047286344
64,0.9478026176928436
65,0.9427579054419503
66,0.941791168986122
67,0.9410513426319861
68,0.9407463420910792
69,0.9401591168268703
70,0.9402146039846836
71,0.9388913897215587
72,0.9381938266719458
73,0.9389956024394488
74,0.9365698686888823
75,0.9365541446891159
76,0.940336144074694
77,0.9352870654678463
78,0.9344847102617624
79,0.9348140906959931
80,0.9335048615277945
81,0.9321853197778209
82,0.9327813541690714
83,0.9328625731811967
84,0.9332213054082399
85,0.9324881998272857
86,0.9302700288851596
87,0.9303132601217129
88,0.931797409645367
89,0.9289625517740709
90,0.9289993865550031
91,0.927890162971005
92,0.9284350910385115
93,0.9275657840649533
94,0.926538616742114
95,0.9265611011476218
96,0.9254819733613092
97,0.9231402839157341
98,0.925329962024654
99,0.9243805708398619
100,0.9247671328692434
101,0.9217912419006482
102,0.9210717891883604
103,0.9220038600989308
104,0.9213213542131871
105,0.9229687415906889
106,0.9201556048187542
107,0.9198842185718482
108,0.91955961875101
109,0.9175645911655433
110,0.9192702511111805
111,0.9178985055298815
112,0.9180203727887412
113,0.9154662451827418
114,0.9172418121482195
115,0.9139762828593754
116,0.9132869449484894
117,0.9143558479618715
118,0.9140293786552446
119,0.9163947836603303
120,0.9176934240110606
121,0.9117265937661129
122,0.9120145931297161
123,0.9135190203820095
124,0.9124565913024928
125,0.9121331857972064
126,0.9111359891025039
127,0.9119175772680925
128,0.9076495495009713
129,0.9098852113321357
130,0.9078239416102232
131,0.9097234562828653
132,0.9087513407862142
133,0.9069686656133904
134,0.9045322351660893
135,0.9073019894273097
136,0.907493798939305
137,0.9047063993538476
138,0.9057920995811398
139,0.9030757397417963
140,0.9018747485950324
141,0.9012928481276941
142,0.90112283794816
143,0.9010009729300791
144,0.901782371989107
145,0.902537731909173
146,0.9006386610371024
147,0.899081026612073
148,0.8984957714994772
149,0.8992694497948333
150,0.898749962703965
151,0.8957121385841362
152,0.8975411232767568
153,0.8947171544428535
154,0.8969639115642981
155,0.894780926104845
156,0.894460089618752
157,0.8928577804288353
158,0.8959843342134682
159,0.8945247414847686
160,0.8928200296505752
161,0.8912093318027531
162,0.8947178750895515
163,0.8933809524657415
164,0.8899560736584615
165,0.8909771485533358
166,0.8918746142971801
167,0.8901866016035689
168,0.8887070278331513
169,0.8884900244775304
170,0.8888913541362012
171,0.8877513178028302
172,0.8894735723213189
173,0.8867989399814727
174,0.8878056643624826
175,0.885580064548468
176,0.885795544953853
177,0.8862610122207886
178,0.8841417214381808
179,0.8853991457333759
180,0.8832144126700185
181,0.884670220773776
182,0.8842732202775744
183,0.8847822985754566
184,0.885285430718012
185,0.8818952108422788
186,0.8827495468456217
187,0.8833798464578657
188,0.882868710493919
189,0.8827000565589933
190,0.8801170986798525
191,0.8806044583469494
192,0.8806870799307549
193,0.8802562126169339
194,0.8804590922253563
195,0.8805291560357905
196,0.8799811694999484
197,0.8784749449630569
198,0.876261501573883
199,0.8772237953908816
200,0.8758403843100091
