split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,-0.0888247862458229,0.732555627822876,-2.4541072845458984,3.182966709136963,5.637073993682861,0.8940249681472778,0.18628284335136414,0.07744012773036957,1.098583698272705,0.4801744520664215,0.22138957679271698,10000,,,,,,,,,,,,,,,,,99,0.8027309775352478,1
val,-0.07120057195425034,0.704371452331543,-1.8234461545944214,2.06791090965271,3.8913570642471313,0.8922305107116699,0.15543252229690552,0.3011280298233032,1.097647786140442,0.4478185176849365,0.2768225371837616,121278,,,,,,,,,,,,,,,,,99,0.8027309775352478,1
test,-0.09406501054763794,0.9875811338424683,-2.492640733718872,3.0576744079589844,5.5503151416778564,0.7826601266860962,0.3002626597881317,0.09642860293388367,1.0971190929412842,0.39541730284690857,0.3658827245235443,34191,,,,,,,,,,,,,,,,,99,0.8027309775352478,1
