model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
LightGBM,aggregated,0.5569092287743196,0.5524115133907318,0.6041442558097454,0.5524115133907318,0.5267759327087471,0.7603622373445416,0.6198469153377612,0.5569092287743196,0.5398028457850659,0.7613410705046394,0.9447564044328636
SVM,aggregated,0.5625552146365292,0.5581351688260743,0.6071665362729377,0.5581351688260743,0.5347511493454911,0.7514375871106918,0.6223874223639075,0.5625552146365292,0.5450687704797285,0.7513886865433392,0.9569566635919664
MLP,aggregated,0.551308659637754,0.5434820328437797,0.6114254746742692,0.5434820328437797,0.5213747580409045,0.7459025227592485,0.6239712775590781,0.551308659637754,0.5328702469588186,0.7457245587801743,1.0009707248609425
GazeMAE_MLP,aggregated,0.5391990041437951,0.5393854070678574,0.5816865794393288,0.5393854070678574,0.5203498099996031,0.7164164968003915,0.5940754105284728,0.5391990041437951,0.5255485610254359,0.7153350728196761,1.1285958406749812
