epoch,train_loss
1,1.0848485818137625
2,1.0280504527268093
3,1.0191981208025833
4,1.0126395408538298
5,1.00858136491838
6,1.004570761656856
7,1.0021958238086512
8,0.9998392683654972
9,0.9976697684044661
10,0.9963554104190981
11,0.9946739993613395
12,0.9943186272298521
13,0.9926188115081915
14,0.9916463523920662
15,0.98969108071829
16,0.9890801617692607
17,0.9873307384563437
18,0.9865047127091343
19,0.9853126700779548
20,0.9842775180955903
21,0.9836555492213341
22,0.983007239936614
23,0.9818775475022807
24,0.9819459753698803
25,0.980356060978903
26,0.9806603704383617
27,0.9779334976069834
28,0.9767044762502753
29,0.9767935648912112
30,0.9755349789826205
31,0.9748217154263533
32,0.9753003429838297
33,0.9754949092184686
34,0.971797225511859
35,0.9719244787691548
36,0.9721276376137248
37,0.9706906856660362
38,0.9703675680225102
39,0.9707246139826601
40,0.9675842928582468
41,0.9682798269647472
42,0.9687540130135613
43,0.9659347270917509
44,0.9650617774641553
45,0.9650579061506676
46,0.9628854629279455
47,0.9628248883551566
48,0.9627048013470274
49,0.9642584345312303
50,0.9622162261494386
51,0.960225509461204
52,0.9595421481610913
53,0.9583841669064429
54,0.9601166808589591
55,0.9585381797549805
56,0.9583445207371857
57,0.95734535865637
58,0.9558959128001216
59,0.9561782827472752
60,0.9540529952831128
61,0.9561057247651162
62,0.9551533163278626
63,0.9543077304736637
64,0.951220678761346
65,0.9508668012023228
66,0.9502832024670245
67,0.9507398451990721
68,0.9497171736050573
69,0.9492223891671445
70,0.9495992436701151
71,0.9471363359564494
72,0.9472552245935985
73,0.9468236189347202
74,0.9472189956442438
75,0.9460169049276889
76,0.9446699539007223
77,0.9451622647857857
78,0.9458381802143816
79,0.9432905161927555
80,0.9407606655948589
81,0.9409125185068588
82,0.9421361885803757
83,0.9402371949994343
84,0.9395770524712863
85,0.9417145800948614
86,0.9438511289346623
87,0.9390394981518363
88,0.9368180824366433
89,0.939198785932975
90,0.9363613369708509
91,0.9357949271303402
92,0.9354487529386215
93,0.9342864347977649
94,0.9358785143499483
95,0.9341916181194238
96,0.9332203996347911
97,0.9312534322878074
98,0.9321659401050524
99,0.9325207373413809
100,0.9333658521738644
101,0.9330955464640303
102,0.9324097381293159
103,0.9310502154499106
104,0.9285098147932677
105,0.9276843847554933
106,0.9289877084648807
107,0.9263718297736985
108,0.9271538990363157
109,0.927388512268931
110,0.9260370954191846
111,0.9265020324908588
112,0.9248057649749098
113,0.9247313991669526
114,0.9244689747621799
115,0.9239545567052505
116,0.9228682428174547
117,0.9215533372846291
118,0.9248832439669564
119,0.9213702911934771
120,0.9240950757264297
121,0.9205486620263054
122,0.9190920430825874
123,0.918757116272441
124,0.9205670163595194
125,0.91699954761332
126,0.9174669670880158
127,0.916853933366462
128,0.9159416685619246
129,0.915880195749251
130,0.9141694955597935
131,0.917766166913987
132,0.9140128001166108
133,0.9147633446278075
134,0.9131895810551549
135,0.9156686710598324
136,0.9147088667210347
137,0.9107808155470376
138,0.9138604557315219
139,0.9136762780993984
140,0.9110574629158081
141,0.9166843740482051
142,0.9126300744360475
143,0.9109736828936315
144,0.9109541874630054
145,0.9094269590577525
146,0.9064671899103948
147,0.9076834751363837
148,0.9051303756228237
149,0.9065106949943594
150,0.9054273257489247
151,0.9056273212682094
152,0.9068046842552849
153,0.9030483367077441
154,0.9066988302948087
155,0.9019048703244185
156,0.9015196289583022
157,0.9028751532118525
158,0.905245988471466
159,0.9020201507928282
160,0.8994685341603559
161,0.900838067301678
162,0.8998159303294223
163,0.8984433355970249
164,0.900412080304959
165,0.9003051234113627
166,0.8966730127445445
167,0.8983598969207051
168,0.8962734165240936
169,0.8975281472312678
170,0.8980545274398017
171,0.8959259267861177
172,0.8957886601299563
173,0.8937514306764385
174,0.8972026416545347
175,0.8963749913672383
176,0.8927215999447554
177,0.8972405137900281
178,0.8928305671549455
179,0.8958752076726978
180,0.891439745711922
181,0.8908889423832652
182,0.8925157654680181
183,0.8906350225718046
184,0.8904944125604775
185,0.8897613271706061
186,0.8927624360654915
187,0.8893851094179944
188,0.8889130197557717
189,0.8885042785214159
190,0.8863106113728723
191,0.8866261016766006
192,0.8870108696057137
193,0.8881905614512582
194,0.8874650199097064
195,0.8852262098188652
196,0.8866951166002099
197,0.8874418922899477
198,0.8840419575727476
199,0.8846954761680131
200,0.8841510688997349
