epoch,train_loss,val_loss
1.0,1.0457090162768803,1.1057413816452026
2.0,0.9865645351198669,1.0423169136047363
3.0,0.9626867620417969,1.0309252738952637
4.0,0.9422249312383214,0.985735297203064
5.0,0.9331864506680129,1.0154556035995483
6.0,0.9216867643784531,0.9649286866188049
7.0,0.9119419402442442,1.0126017332077026
8.0,0.9038489258778937,1.04147207736969
9.0,0.8924555552682406,0.9882146716117859
10.0,0.8839169413085132,1.048555850982666
11.0,0.8740621724049507,0.9930127263069153
12.0,0.8662236857425247,0.9606489539146423
13.0,0.8578633698220071,0.9881335496902466
14.0,0.8470250452560492,1.0322692394256592
15.0,0.8502114036691646,1.0013761520385742
16.0,0.8429635164371326,0.9944562911987305
17.0,0.8328929194724114,0.9795086979866028
18.0,0.8291833117418593,1.0209754705429077
19.0,0.8154774602789674,0.9687537550926208
20.0,0.8155050924091665,0.961422860622406
21.0,0.8070566019926084,1.0205835103988647
22.0,0.8103393979429043,1.0468522310256958
23.0,0.8009667976913664,1.0117745399475098
24.0,0.8043938472516315,1.0281741619110107
25.0,0.7905821977918138,1.0383065938949585
26.0,0.7916934278960815,0.9903650879859924
27.0,0.7810068019095466,1.0161175727844238
