model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.5016508976930475,0.40901050172746234,0.4003704115666428,0.40901050172746234,0.35233109309886906,0.6646685782852653,0.4689377123905979,0.5016508976930475,0.4364539669501201,0.6590082196482417,1.013145018707622
