model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
LightGBM,r_107.avi,aggregated,0.4177215189873418,0.46391810248377713,0.35240503661556294,0.46391810248377713,0.3170833024256361,0.5918614945791847,0.5664161830051236,0.4177215189873418,0.46227902561410855,0.5465865840006888,1.0843301466418214
LightGBM,r_111.avi,aggregated,0.4652567975830816,0.2703323903818953,0.31851851851851853,0.18022159358793022,0.23013757391917147,0.5284653465346534,0.8285666330983551,0.4652567975830816,0.5958868065057294,0.47573146395347343,0.9897782034542078
LightGBM,r_138.avi,aggregated,0.49137931034482757,0.33767328078282144,0.3304093567251462,0.22511552052188097,0.2675251801465394,0.5152215275890188,0.7071738253680178,0.49137931034482757,0.5796862634827148,0.5321297016618085,1.0474311742257303
LightGBM,r_146.avi,aggregated,0.43866171003717475,0.3206636500754148,0.33751580585546154,0.2137757667169432,0.2569748476264057,0.5180618401206637,0.6330810543432159,0.4386617100371748,0.5141786665160403,0.5035069275064902,1.0879661759752524
LightGBM,r_30.avi,aggregated,0.5560975609756098,0.4072234486141771,0.3634259259259259,0.27148229907611804,0.29463686235978054,0.5239146431199411,0.6453590785907859,0.5560975609756098,0.5825001348023797,0.5113803191012043,0.9947569367273362
LightGBM,r_52.avi,aggregated,0.4745762711864407,0.367300131061599,0.33730158730158727,0.24486675404106598,0.2821374703727645,0.4933277731442869,0.6225988700564972,0.4745762711864407,0.5371209448577345,0.5077071894052146,1.0571553449546673
LightGBM,r_53.avi,aggregated,0.3815789473684211,0.3478875405104913,0.35236576289207866,0.3478875405104913,0.31940396499026275,0.5093076081734603,0.45402816251154193,0.3815789473684211,0.38663956498624696,0.5275290027827284,1.2076997892958101
LightGBM,r_55.avi,aggregated,0.44813278008298757,0.3785522273425499,0.3630591630591631,0.25236815156169995,0.2681814608066672,0.6003264208909371,0.8787878787878789,0.44813278008298757,0.5825045615749822,0.6674466667941437,1.1722833019290664
LightGBM,r_58.avi,aggregated,0.6142131979695431,0.34920634920634924,0.3346029059105657,0.34920634920634924,0.33247863247863246,0.45635177666996957,0.6922736519652596,0.6142131979695431,0.6476506572953274,0.4826502125299732,0.9619124831557553
LightGBM,r_69.avi,aggregated,0.6261682242990654,,0.3333333333333333,0.2087227414330218,0.2567049808429119,,1.0,0.6261682242990654,0.7701149425287356,,0.7969614323392442
LightGBM,r_73.avi,aggregated,0.5040983606557377,0.29009433962264153,0.29078014184397166,0.19339622641509435,0.23229461756373937,0.5011055424528301,0.7579351238228114,0.5040983606557378,0.6054892490595829,0.5050746210949583,0.9978629567805624
