model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
LightGBM,aggregated,0.49653363942700546,0.351563950965143,0.3359448668973834,0.2705956031184285,0.276077188376692,0.5265052587372097,0.7390097892225883,0.49653363942700546,0.5821286851089739,0.526041525796997,1.028092631606164
SVM,aggregated,0.506652262472014,0.35784347716827536,0.34570877337308936,0.27562883194945376,0.28184313379016335,0.5246884948960572,0.7440350764671564,0.506652262472014,0.588770257141892,0.5198215600251691,1.0327956916981926
MLP,aggregated,0.4372723880837319,0.3434728241407745,0.3371827480304567,0.2544184440605963,0.256538993473295,0.5206907817705936,0.7386548069266347,0.4372723880837318,0.5189565436367459,0.5196158045031709,1.1102161262957866
GazeMAE_MLP,aggregated,0.45003137266863186,0.32996036095129966,0.33335741201804725,0.2488069291627398,0.256601145470028,0.5066568871422821,0.7370403987696308,0.45003137266863186,0.5412840556781289,0.5088290157180972,1.0691920041572167
